DB,SITEID,DUPL,TARGSITEID,LAT,LON,ELEV,DATE,TIME,STATE,MAPSHEET,LANDFORM TYPE,GEOMORPH1,GEOMORPH2,LANDUSE1,LANDUSE1a,LANDUSE2,LANDUSE2a,CONTAMtxt,TOSID,TOSTYPE,TOSTOPD,TOSBD,TOSRAD,TOSpH,BOSID,BOSTYPE,BOSTOPD,BOSBD,BOSRAD,BOSpH
field,2007190876,2007190035,TS0968,-20.402,147.35,76,07.08.2007,13:50,QLD,Bowen,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,,2007190876001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190876002,AUGER SAMPLE,0.66,0.9,1,5
field,2007190877,,TS0631,-34.984,116.63,14,16.01.2008,11:55,WA,Pemberton,flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,,2007190877001,PIT TRENCH SAMPLE,0,0.1,1,4.5,2007190877002,AUGER SAMPLE,0.6,0.8,1,6
field,2007190878,,TS1084,-25.589,152.7,0,24.07.2007,11:30,QLD,Maryborough,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,3 3 0 Dryland Cropping,3 3 5 Dryland sugar,canefield 20m up bank,2007190878001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190878002,AUGER SAMPLE,0.6,0.77,1,5
field,2007190879,,TS0679,-14.715,132.081,102,20.09.2007,08:40,NT,Katherine,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,Hwy 200 m downstream  rusted bucket nearby,2007190879001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007190879002,AUGER SAMPLE,0.6,0.77,1,5.5
field,2007190881,,TS0513,-27.699,117.984,413,23.02.2008,15:28,WA,Cue,lacustrine plain,water,detrital deposition still water,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,Mines in catchment; visible salt crystals in sample  required drying in geochem lab before sending,2007190881001,PIT TRENCH SAMPLE,0,0.1,1,7,2007190881002,AUGER SAMPLE,0.6,0.98,1,7
field,2007190882,,TS0729,-17.752,131.534,192,11.04.2008,12:30,NT,Wave Hill,anastomatic plain,sheet flow sheet or surface wash,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,None,2007190882001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190882002,AUGER SAMPLE,0.6,0.8,1,5.5
field,2007190883,,TS0477,-26.546,115.485,242,12.05.2008,10:37,WA,Yaringa,flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007190883001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007190883002,PIT TRENCH SAMPLE,0.6,0.9,1,7.5
field,2007190884,,TS0714,-16.644,135.845,61,15.07.2008,08:30,NT,Bauhinia Downs,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,None,2007190884001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190884002,AUGER SAMPLE,0.6,0.95,1,6
field,2007190885,,TS1340,-35.776,143.92,86,23.10.2007,08:15,VIC,Kerang,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,3 3 0 Dryland Cropping,some old concrete nearby over 5m away  rabbit droppings,2007190885001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190885002,AUGER SAMPLE,0.6,0.87,1,9
field,2007190886,,TS1328,-38.661,146.274,18,15.04.2008,11:30,VIC,Warragul Special,flood plain,over bank stream flow,,3 2 0 Dryland Grazing modified pastures,,2 1 0 Grazing natural vegetation,,Property was a dairy for many years previously,2007190886001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190886002,AUGER SAMPLE,0.51,0.78,1,5
field,2007190887,2007191058,TS0659,-13.799,130.417,17,13.07.2008,09:20,NT,Cape Scott,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,None,2007190887001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007190887002,AUGER SAMPLE,0.6,0.8,1,6
field,2007190888,,TS0010,-33.503,135.329,37,03.05.2009,,SA,Streaky Bay,rises,sheet flow sheet or surface wash,over bank stream flow,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,None serious   Major road and fence some distance off ,2007190888001,PIT TRENCH SAMPLE,0.05,0.15,1,10,2007190888002,PIT TRENCH SAMPLE,0.4,0.45,1,10
field,2007190889,2007190834,TS0616,-33.83,120.794,2,15.12.2007,16:15,WA,Ravensthorpe,Flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,,3 2 0 Dryland Grazing modified pastures,5 2 2 Cattle,Nil,2007190889001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190889002,AUGER SAMPLE,0.6,0.8,1,6.5
field,2007190890,,TS0553,-31.202,119.294,317,03.07.2007,09:00,WA,Southern Cross,playa plain,detrital deposition still water,,6 1 0 Lake,,3 3 0 Dryland Cropping,3 3 1 Dryland cereals,abandoned mine approx 2 km away   Bottle found at site  probably floated here ,2007190890001,PIT TRENCH SAMPLE,0,0.1,1,8,2007190890002,AUGER SAMPLE,0.7,0.9,1,8
field,2007190891,,TS0794,-21.869,136.077,328,15.05.2008,14:10,NT,Elkedra,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,None,2007190891001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190891002,AUGER SAMPLE,0.6,0.7,1,6
field,2007190894,,TS0560,-31.129,124.31,164,30.01.2008,10:00,WA,Zanthus,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007190894001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007190894002,AUGER SAMPLE,0.6,0.9,1,8.5
field,2007190895,2007190947,TS1188,-29.701,147.369,162,17.04.2008,09:40,NSW,Angledool,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,clean site  no tracks  grazing land only  no wire rubbish,2007190895001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007190895002,AUGER SAMPLE,0.51,0.61,1,9
field,2007190896,2007191441,TS0429,-28.266,117.389,360,24.02.2008,11:55,WA,Kirkalocka,alluvial plain,channelled stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,,2007190896001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007190896002,SURFACE REGOLITH SAMPLE,0.2,0.5,1,7.5
field,2007190897,,TS1070,-25.37,151.084,163,25.07.2007,12:20,QLD,Mundubbera,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,,2007190897001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007190897002,AUGER SAMPLE,0.62,0.85,1,7
field,2007190898,,TS1127,-27.132,152.507,80,25.10.2007,11:29,QLD,Ipswich,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,3 2 0 Dryland Grazing modified pastures,,,2007190898001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007190898002,AUGER SAMPLE,0.62,1.05,1,5.5
field,2007190901,,TS0564,-31.351,120.209,389,10.12.2007,09:15,WA,Boorabbin,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,Nil,2007190901001,PIT TRENCH SAMPLE,0,0.1,1,8,2007190901002,AUGER SAMPLE,0.5,0.9,1,8.5
field,2007190902,,TS1363,-37.71,144.838,30,01.10.2007,14:30,VIC,Melbourne,flood plain,over bank stream flow,,4 3 0 Irrigated cropping,,5 4 0 Residential,4 3 0 Irrigated cropping,3m from fence  plastic discarded near site,2007190902001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190902002,AUGER SAMPLE,0.58,0.82,1,6
field,2007190903,,TS0660,-13.583,135.697,12,16.08.2009,10:50,NT,Blue Mud Bay,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,,2007190903001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190903002,AUGER SAMPLE,0.6,0.7,1,5.5
field,2007190904,,TS0268,-20.054,119.311,1,09.06.2008,11:50,WA,Port Headland,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007190904001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007190904002,AUGER SAMPLE,0.6,0.9,1,8
field,2007190905,,TS0766,-20.201,133.871,430,30.07.2008,09:56,NT,Bonney Well,aeolian landforms,dust deposition wind,detrital deposition still water,2 1 0 Grazing natural vegetation,,,,,2007190905001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190905002,AUGER SAMPLE,0.6,0.8,1,6.5
field,2007190906,2007190743,TS0165,-29.803,138.365,60,22.05.2009,,SA,Marree,bar plain,over bank stream flow,wind,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,None,2007190906001,PIT TRENCH SAMPLE,0.05,0.15,1,9.5,2007190906002,AUGER SAMPLE,0.5,0.75,1,9.5
field,2007190907,,TS0024,-32.156,135.857,127,28.09.2009,,SA,Yardea,low hills,over bank stream flow,sheet flow  sheet or surface wash,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,Fence 50m downstream from site,2007190907001,PIT TRENCH SAMPLE,0.05,0.15,1,8,2007190907002,AUGER SAMPLE,0.6,0.8,1,8.5
field,2007190909,2007190536,TS0847,-25.192,137.937,57,10.05.2008,13:40,NT,Simpson Desert South,aeolian landforms,sand deposition wind,water,1 0 0 Conservation and Natural Environments,,,,None,2007190909001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190909002,AUGER SAMPLE,0.6,0.8,1,6
field,2007190910,,TS0778,-20.799,134.242,353,25.05.2008,16:00,NT,Bonney Well,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,Fence line 100 m upstream,2007190910001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190910002,AUGER SAMPLE,0.6,0.75,1,6.5
field,2007190912,,TS0994,-22.284,148.942,135,22.10.2007,11:00,QLD,Saint Lawrence,flood plain,water,over bank stream flow,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,,2007190912001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190912002,AUGER SAMPLE,0.6,0.7,1,8.5
field,2007190913,2007190107,TS0048,-30.693,134.281,105,05.11.2009,,SA,Tarcoola,peneplain,over bank stream flow,sheet flow  sheet or surface wash,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,100m upstream of railway but downstream of formerly important road ,2007190913001,PIT TRENCH SAMPLE,0.15,0.25,1,7.5,2007190913002,PIT TRENCH SAMPLE,0.45,0.5,1,7
field,2007190914,,TS0511,-27.387,117.765,411,23.02.2008,10:47,WA,Cue,alluvial plain,channelled stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,Mine in catchment,2007190914001,PIT TRENCH SAMPLE,0,0.09,1,6,2007190914002,SURFACE REGOLITH SAMPLE,,0.3,1,5.5
field,2007190915,,TS0406,-25.193,115.511,178,02.03.2008,17:30,WA,Glenburgh,alluvial plain,channelled stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,,2007190915001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007190915002,AUGER SAMPLE,0.6,0.9,1,8
field,2007190916,,TS0765,-20.109,132.99,430,29.07.2008,13:06,NT,Lander River,aeolian landforms,dust deposition wind,detrital deposition still water,2 1 0 Grazing natural vegetation,,,,,2007190916001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190916002,AUGER SAMPLE,0.6,0.8,1,7
field,2007190917,,TS0334,-22.646,119.969,413,05.06.2008,08:52,WA,Roy Hill,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007190917001,PIT TRENCH SAMPLE,0,0.1,1,8,2007190917002,AUGER SAMPLE,0.6,0.8,1,8
field,2007190918,,TS0125,-35.25,138.995,39,28.05.2008,15:15,SA,Barker,alluvial plain,over bank stream flow,,3 3 0 Dryland Cropping,3 3 1 Dryland cereals,3 2 0 Dryland Grazing modified pastures,5 2 2 Cattle,Shed 25mm  Upslope but runoff diverted by road  fences 15m  Ploughing 15m downslope ,2007190918001,PIT TRENCH SAMPLE,0.05,0.15,1,7,2007190918002,AUGER SAMPLE,0.8,0.9,1,8.5
field,2007190919,,TS0949,-19.558,147.103,23,06.08.2007,16:25,QLD,Ayr,alluvial terrace,over bank stream flow,,4 3 0 Irrigated cropping,4 3 5 Irrigated sugar,4 3 0 Irrigated cropping,,Sugarcane & banana plantation   fertilizers,2007190919001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190919002,AUGER SAMPLE,0.74,0.98,1,5
field,2007190921,,TS0935,-18.805,143.277,296,05.10.2007,12:50,QLD,Georgetown,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,,,2007190921001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190921002,AUGER SAMPLE,0.6,0.78,1,4.5
field,2007190922,2007191082,TS0127,-35.084,139.885,46,15.05.2008,09:50,SA,Pinnaroo,low hills,sheet flow sheet or surface wash,wind,3 3 0 Dryland Cropping,3 3 1 Dryland cereals,3 3 0 Dryland Cropping,3 3 1 Dryland cereals,Fences 200m  downslope ,2007190922001,PIT TRENCH SAMPLE,0.05,0.15,1,6,2007190922002,AUGER SAMPLE,0.5,0.8,1,9.5
field,2007190923,,TS0469,-25.742,114.295,21,05.03.2008,14:06,WA,Wooramel,stagnant alluvial plain,channelled stream flow,over bank stream flow,2 1 0 Grazing natural vegetation,3 3 0 Dryland Cropping,2 1 0 Grazing natural vegetation,,,2007190923001,PIT TRENCH SAMPLE,0.01,0.09,1,8.5,2007190923002,AUGER SAMPLE,0.6,0.91,1,9
field,2007190924,2007190695,TS0728,-18.171,133.492,203,23.05.2008,09:40,NT,South Lake Woods,stagnant alluvial plain,detrital deposition still water,,2 1 0 Grazing natural vegetation,,,,None,2007190924001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190924002,AUGER SAMPLE,0.6,0.9,1,6.5
field,2007190925,,TS0906,-17.235,138.678,27,22.09.2007,15:30,QLD,Westmoreland,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,,,2007190925001,PIT TRENCH SAMPLE,0,0.1,1,4.5,2007190925002,AUGER SAMPLE,0.62,0.92,1,4
field,2007190926,,TS1236,-31.829,145.277,177,06.11.2007,13:00,NSW,Barnato,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,nearby fence  some evidence of fire  bullets etc,2007190926001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190926002,AUGER SAMPLE,0.59,0.97,1,6.5
field,2007190927,2007191444,TS1217,-30.752,152.192,167,14.05.2008,14:54,NSW,Dorrigo,flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Site Clean located in public reserve alongside Macleay river,2007190927001,PIT TRENCH SAMPLE,0,0.1,1,7,2007190927002,AUGER SAMPLE,0.58,0.84,1,7
field,2007190928,,TS0480,-26.289,116.889,348,13.05.2008,14:25,WA,Byro,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,,2007190928001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190928002,PIT TRENCH SAMPLE,0.6,0.9,1,8.5
field,2007190929,,TS1182,-29.445,153.21,36,07.02.2008,15:07,NSW,Maclean,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,4 3 5 Irrigated sugar,Horse paddock fences nearby paddock is partially flooded,2007190929001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190929002,AUGER SAMPLE,0.5,0.7,1,4.5
field,2007190930,,TS0885,-15.503,142.538,55,03.10.2007,15:30,QLD,Hann River,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Cattle Tracks,2007190930001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190930002,AUGER SAMPLE,0.5,0.67,1,7
field,2007190931,,TS0817,-23.835,130.379,559,03.04.2009,15:00,NT,MT Rennie,aeolian dunes,sand deposition wind,dust deposition wind,1 0 0 Conservation and Natural Environments,,,,,2007190931001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190931002,AUGER SAMPLE,0.7,0.8,1,5
field,2007190932,,TS0341,-22.861,120.289,425,04.06.2008,16:20,WA,Balfour Downs,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007190932001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190932002,AUGER SAMPLE,0.6,0.9,1,7
field,2007190933,,TS1106,-26.645,141.803,83,05.06.2008,11:30,QLD,Barrolka,flood plain,channelled stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007190933001,PIT TRENCH SAMPLE,0,0.1,1,7,2007190933002,AUGER SAMPLE,0.63,0.9,1,8.5
field,2007190936,,TS1113,-26.392,146.248,286,21.05.2008,08:30,QLD,Charleville,alluvial plain,channelled stream flow,,1 0 0 Conservation and Natural Environments,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Sample is located 500m from Charleville town and near acreages,2007190936001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190936002,AUGER SAMPLE,0.6,0.82,1,5.5
field,2007190939,2007190853,TS0146,-32.272,137.754,12,18.07.2007,11:15,SA,Port Augusta,alluvial plain,over bank stream flow,sand deposition wind,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,,2007190939001,PIT TRENCH SAMPLE,0.05,0.1,1,8.5,2007190939002,PIT TRENCH SAMPLE,0.7,0.8,1,7.5
field,2007190941,,TS0861,-12.105,142.278,21,13.08.2008,10:45,QLD,Weipa,alluvial terrace,over bank stream flow,over bank stream flow,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Camping area and fishing spot ,2007190941001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190941002,AUGER SAMPLE,0.6,0.82,1,6.5
field,2007190942,,TS0225,-17.661,123.392,17,14.06.2008,10:25,WA,Derby,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007190942001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190942002,AUGER SAMPLE,0.6,0.9,1,8.5
field,2007190943,,TS1213,-30.918,144.012,107,02.04.2008,15:45,NSW,Louth,flood plain,sheet flow sheet or surface wash,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,clean site  open floodplain  no wire rubbish,2007190943001,PIT TRENCH SAMPLE,0,0.1,1,9,2007190943002,PIT TRENCH SAMPLE,0.51,0.56,1,10
field,2007190945,,TS1225,-31.447,152.74,39,11.06.2008,13:13,NSW,Hastings,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,fences  some tyres in distance  possibly some digging for water pipes  dam about 50m to south,2007190945001,PIT TRENCH SAMPLE,0,0.1,1,7,2007190945002,AUGER SAMPLE,0.59,0.78,1,6.5
field,2007190946,,TS0791,-21.644,129.678,400,31.05.2008,14:35,NT,Highland Rocks,flood plain,detrital deposition still water,dust deposition wind,1 0 0 Conservation and Natural Environments,,,,,2007190946001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190946002,AUGER SAMPLE,0.7,0.8,1,6.5
field,2007190947,2007190895,TS1188,-29.701,147.369,155,17.04.2008,10:20,NSW,Angledool,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,some glass  near old disused track ,2007190947001,PIT TRENCH SAMPLE,0,0.1,1,8,2007190947002,AUGER SAMPLE,0.52,0.68,1,9
field,2007190948,,TS0821,-23.934,135.849,283,21.04.2008,11:44,NT,Alice Springs,alluvial terrace,over bank stream flow,sand deposition wind,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,,None,2007190948001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190948002,AUGER SAMPLE,0.6,0.8,1,6.5
field,2007190949,2007191504,TS0021,-32.448,136.005,136,28.09.2009,,SA,Yardea,low hills,over bank stream flow,detrital deposition still water,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,very minor track about 50m from site   Unlikely to be a serious problem ,2007190949001,PIT TRENCH SAMPLE,0.05,0.1,1,9.5,2007190949002,AUGER SAMPLE,0.65,0.9,1,9.5
field,2007190950,,TS0830,-24.118,136.89,157,11.05.2008,12:10,NT,Simpson Desert North,alluvial terrace,sheet flow sheet or surface wash,dust deposition wind,1 0 0 Conservation and Natural Environments,,,,None,2007190950001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190950002,AUGER SAMPLE,0.6,0.8,1,6
field,2007190951,,TS0423,-28.176,115.702,256,17.11.2007,08:50,WA,Yalgoo,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,15 m from fenceline,2007190951001,PIT TRENCH SAMPLE,0,0.1,1,8,2007190951002,AUGER SAMPLE,0.6,0.9,1,10
field,2007190952,,TS0588,-31.584,127.66,116,26.01.2008,17:20,WA,Eucla,peneplain,sheet flow sheet or surface wash,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,,2007190952001,PIT TRENCH SAMPLE,0,0.1,1,9,2007190952002,AUGER SAMPLE,0.6,0.9,1,8.5
field,2007190953,,TS0557,-30.938,116.051,184,12.11.2007,15:15,WA,Moora,flood plain,over bank stream flow,,3 3 0 Dryland Cropping,,3 3 0 Dryland Cropping,,200 m downslope from a railway reserve,2007190953001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007190953002,AUGER SAMPLE,0.6,0.73,1,6.5
field,2007190954,,TS0607,-33.518,116.807,214,04.07.2007,15:50,WA,Collie,flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,,3 2 0 Dryland Grazing modified pastures,5 2 3 Sheep,50 70 m from gravel track,2007190954001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190954002,AUGER SAMPLE,0.6,0.75,1,5.5
field,2007190955,,TS0134,-34.151,138.261,20,17.07.2007,10:09,SA,Adelaide,alluvial plain,over bank stream flow,,3 2 0 Dryland Grazing modified pastures,,3 3 0 Dryland Cropping,3 3 1 Dryland cereals,15 m from fence  50 m from unsealed  road,2007190955001,PIT TRENCH SAMPLE,0.05,0.1,1,7.5,2007190955002,AUGER SAMPLE,0.65,0.85,1,8.5
field,2007190958,,TS0953,-20.228,148.495,7,08.08.2007,09:30,QLD,Bowen,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,Nearby camp site possible,2007190958001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190958002,AUGER SAMPLE,0.58,0.85,1,4.5
field,2007190959,,TS0541,-30.3,115.197,59,13.11.2007,16:30,WA,Hill River,flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,,3 3 0 Dryland Cropping,,Some campfire debris and metal about 50 m away downstream,2007190959001,PIT TRENCH SAMPLE,0,0.1,1,5,2007190959002,AUGER SAMPLE,0.6,0.87,1,6.5
field,2007190962,2007190197,TS0217,-17.078,124.067,18,15.06.2008,10:40,WA,Derby,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007190962001,PIT TRENCH SAMPLE,0,0.1,1,6,2007190962002,AUGER SAMPLE,0.6,0.9,1,7
field,2007190963,,TS0696,-15.67,129.896,16,10.07.2008,15:30,NT,Auvergne,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,None,2007190963001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007190963002,AUGER SAMPLE,0.6,0.9,1,6
field,2007190964,,TS1331,-34.984,142.06,61,18.10.2007,14:30,VIC,Mildura,longitudinal dunefield,dust deposition wind,sand deposition wind,1 0 0 Conservation and Natural Environments,,3 3 0 Dryland Cropping,,5m from fence  upwind from wind direction,2007190964001,PIT TRENCH SAMPLE,0,0.1,1,9,2007190964002,AUGER SAMPLE,0.59,0.8,1,9
